transaction_id,date_time,customer_id,branch_id,employee_id,product_sku,product_name,product_category,unit_price,quantity,total_amount,customer_feedback,referral_source,employee_name,role,date_of_joining,leave_days_taken,sales_performance_score
TRN-041637,2024-11-29 08:31:46,CUST-8580,BCH-003,EMP-003-001,SKU-0040,Court Chips,Pantry,7.88,1,7.88,,Word-of-Mouth,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-042715,2024-11-13 20:51:42,CUST-5482,BCH-009,EMP-009-003,SKU-0094,Hotel Pasta,Personal Care,12.26,3,36.78,,Online Ad,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-1758199558-148,2025-09-18 18:15:58,CUST-5498,BCH-003,EMP-003-004,SKU-0093,Benefit Chips,Pantry,8.07,1,8.07,"Nothing special, just okay.",Word-of-Mouth,Melinda Massey,Merchandiser,2024-07-22,,
TRN-018147,2024-09-28 17:28:06,CUST-6526,BCH-001,EMP-001-003,SKU-0016,Administration Milk,Pantry,19.77,1,19.77,,Online Ad,Nicholas Padilla,Store Manager,2024-01-25,6.0,83.0
TRN-1758204827-114,2025-09-18 19:43:47,CUST-3740,BCH-002,EMP-002-001,SKU-0044,Marriage Juice,Personal Care,1.62,1,1.62,"Service was fine, nothing to complain.",Word-of-Mouth,Yolanda Burns,Store Manager,2024-04-27,,
TRN-045847,2024-10-13 04:56:06,CUST-6691,BCH-004,EMP-004-002,SKU-0034,Range Pasta,Personal Care,18.94,1,18.94,,Online Ad,Matthew Davies,Cashier,2024-12-22,14.0,76.0
TRN-026704,2024-11-25 09:01:40,CUST-9204,BCH-007,EMP-007-000,SKU-0048,Age Juice,Snacks,3.33,2,6.66,,Newspaper,Antonio Mcdonald,Merchandiser,2024-08-19,15.0,85.0
TRN-010331,2024-10-05 22:37:53,CUST-7866,BCH-003,EMP-003-002,SKU-0024,Series Soap,Snacks,20.1,1,20.1,,Online Ad,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-034874,2024-10-21 18:05:18,CUST-777,BCH-009,EMP-009-004,SKU-0008,Task Soap,Beverages,3.86,1,3.86,,Newspaper,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-034545,2024-10-31 00:12:35,CUST-7187,BCH-009,EMP-009-004,SKU-0092,Push Cereal,Personal Care,6.84,1,6.84,,Newspaper,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-048261,2024-11-26 20:32:44,CUST-9875,BCH-010,EMP-010-000,SKU-0031,Cut Milk,Personal Care,11.34,2,22.68,,Newspaper,Shawn Carroll,Store Manager,2024-06-09,2.0,80.0
TRN-026716,2024-09-20 06:52:07,CUST-8123,BCH-001,EMP-001-003,SKU-0081,Where Juice,Dairy,16.35,1,16.35,,Word-of-Mouth,Nicholas Padilla,Store Manager,2024-01-25,6.0,83.0
TRN-009443,2024-10-23 15:38:58,CUST-953,BCH-001,EMP-001-003,SKU-0099,People Milk,Pantry,8.05,1,8.05,,Social Media,Nicholas Padilla,Store Manager,2024-01-25,6.0,83.0
TRN-012181,2024-11-07 22:21:14,CUST-8168,BCH-007,EMP-007-004,SKU-0079,Writer Soap,Beverages,15.12,2,30.24,,Word-of-Mouth,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-042684,2024-11-02 11:32:48,CUST-2490,BCH-007,EMP-007-003,SKU-0004,Apply Chips,Pantry,13.89,3,41.67,,Social Media,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-019050,2024-11-29 00:09:34,CUST-4026,BCH-009,EMP-009-003,SKU-0090,Weight Chips,Snacks,11.15,1,11.15,,Online Ad,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-027747,2024-11-28 09:21:40,CUST-7080,BCH-004,EMP-004-004,SKU-0011,Official Soap,Snacks,7.42,2,14.84,Leader hot nearly up off. She significant debate ball. Dark final law bill create head.,Newspaper,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-022535,2024-12-27 22:44:47,CUST-5066,BCH-009,EMP-009-000,SKU-0015,Case Cereal,Pantry,6.6,2,13.2,,Social Media,Philip Olson,Store Manager,2024-08-24,15.0,66.0
TRN-020261,2024-10-03 15:45:17,CUST-3731,BCH-004,EMP-004-003,SKU-0010,Cup Cereal,Beverages,14.28,2,28.56,,Word-of-Mouth,Mrs. Erika Wilson,Store Manager,2024-08-15,11.0,75.0
TRN-028483,2024-11-08 02:29:44,CUST-3447,BCH-002,EMP-002-000,SKU-0004,Apply Chips,Pantry,13.89,2,27.78,,Newspaper,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-012931,2024-10-13 14:21:47,CUST-4202,BCH-010,EMP-010-000,SKU-0045,Industry Cereal,Dairy,6.91,3,20.73,,Social Media,Shawn Carroll,Store Manager,2024-06-09,2.0,80.0
TRN-014248,2024-11-08 15:55:56,CUST-6047,BCH-004,EMP-004-001,SKU-0074,Event Juice,Dairy,23.63,2,47.26,,Word-of-Mouth,Samantha Barnes,Cashier,2024-04-16,2.0,61.0
TRN-018379,2024-10-28 07:25:33,CUST-3773,BCH-009,EMP-009-000,SKU-0054,Business Chips,Snacks,24.41,2,48.82,,Newspaper,Philip Olson,Store Manager,2024-08-24,15.0,66.0
TRN-006116,2024-10-20 12:30:15,CUST-2334,BCH-006,EMP-006-000,SKU-0031,Cut Milk,Personal Care,11.34,2,22.68,,Newspaper,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-012697,2024-09-30 03:41:43,CUST-6487,BCH-002,EMP-002-003,SKU-0064,Building Soap,Personal Care,17.17,2,34.34,Fire six must management. Today political church policy collection.,Word-of-Mouth,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-036635,2024-12-10 06:36:14,CUST-4231,BCH-010,EMP-010-003,SKU-0006,Test Chips,Dairy,16.14,3,48.42,Charge wonder step. Police level candidate than also both scientist.,Word-of-Mouth,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-025410,2024-09-25 20:47:37,CUST-3243,BCH-009,EMP-009-001,SKU-0063,Hand Cereal,Dairy,12.54,2,25.08,,Social Media,Ian Arroyo,Merchandiser,2024-09-03,6.0,87.0
TRN-030657,2024-12-12 06:30:03,CUST-5510,BCH-001,EMP-001-004,SKU-0037,Five Pasta,Pantry,21.45,2,42.9,,Online Ad,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-035498,2024-09-29 16:10:00,CUST-1412,BCH-008,EMP-008-001,SKU-0058,Ready Chips,Pantry,20.9,1,20.9,,Newspaper,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-007744,2024-10-30 16:55:12,CUST-8314,BCH-002,EMP-002-004,SKU-0085,Science Pasta,Pantry,14.29,3,42.87,,Newspaper,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-007654,2024-11-04 15:26:25,CUST-1237,BCH-004,EMP-004-001,SKU-0015,Case Cereal,Pantry,6.6,2,13.2,,Social Media,Samantha Barnes,Cashier,2024-04-16,2.0,61.0
TRN-045018,2024-11-04 02:17:51,CUST-3849,BCH-001,EMP-001-000,SKU-0047,Beat Soap,Personal Care,11.33,2,22.66,,Word-of-Mouth,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-032814,2024-09-24 21:47:28,CUST-9974,BCH-003,EMP-003-001,SKU-0097,Despite Pasta,Dairy,1.91,3,5.73,,Word-of-Mouth,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-013363,2024-09-24 06:31:43,CUST-9403,BCH-002,EMP-002-002,SKU-0040,Court Chips,Pantry,7.88,3,23.64,,Social Media,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-019895,2024-12-15 10:40:22,CUST-2573,BCH-010,EMP-010-001,SKU-0054,Business Chips,Snacks,24.41,3,73.23,Future ready edge myself financial. Base become oil themselves together.,Word-of-Mouth,Shane Bradley,Merchandiser,2024-10-26,14.0,65.0
TRN-002021,2024-09-30 23:04:34,CUST-2290,BCH-003,EMP-003-001,SKU-0089,Quickly Pasta,Beverages,5.26,1,5.26,Ok employee mother. Billion scientist others would stand.,Newspaper,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-029818,2024-11-10 13:16:49,CUST-6381,BCH-004,EMP-004-003,SKU-0047,Beat Soap,Personal Care,11.33,1,11.33,,Online Ad,Mrs. Erika Wilson,Store Manager,2024-08-15,11.0,75.0
TRN-032026,2024-12-19 10:53:28,CUST-4190,BCH-009,EMP-009-001,SKU-0061,Rather Soap,Snacks,14.1,2,28.2,,Word-of-Mouth,Ian Arroyo,Merchandiser,2024-09-03,6.0,87.0
TRN-001271,2024-10-10 18:49:05,CUST-5821,BCH-008,EMP-008-003,SKU-0083,Throughout Milk,Beverages,23.76,1,23.76,Play surface add age without. Consider ground food value.,Social Media,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-000731,2024-11-28 04:41:01,CUST-7439,BCH-001,EMP-001-002,SKU-0044,Win Soap,Pantry,18.68,2,37.36,,Social Media,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-007802,2024-11-02 12:07:13,CUST-6610,BCH-005,EMP-005-000,SKU-0068,Today Cereal,Snacks,14.21,1,14.21,,Social Media,Michael Watson,Store Manager,2024-03-07,1.0,95.0
TRN-031498,2024-10-01 06:09:23,CUST-6722,BCH-002,EMP-002-002,SKU-0041,Black Pasta,Beverages,5.81,1,5.81,,Newspaper,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-004624,2024-09-28 15:23:39,CUST-5721,BCH-008,EMP-008-001,SKU-0000,Gas Milk,Beverages,19.25,2,38.5,,Word-of-Mouth,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-022398,2024-12-17 09:52:24,CUST-9007,BCH-001,EMP-001-000,SKU-0087,Miss Chips,Pantry,7.73,3,23.19,,Social Media,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-011788,2024-12-27 11:48:02,CUST-9083,BCH-002,EMP-002-001,SKU-0088,Seem Chips,Beverages,24.56,3,73.68,,Social Media,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
TRN-011025,2024-10-10 09:51:30,CUST-5196,BCH-010,EMP-010-003,SKU-0094,Hotel Pasta,Personal Care,12.26,2,24.52,,Newspaper,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-007254,2024-12-04 18:14:45,CUST-8460,BCH-002,EMP-002-002,SKU-0094,Hotel Pasta,Personal Care,12.26,2,24.52,,Online Ad,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-018353,2024-12-06 03:55:20,CUST-4621,BCH-003,EMP-003-004,SKU-0099,People Milk,Pantry,8.05,2,16.1,,Newspaper,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-025217,2024-11-08 17:07:26,CUST-6009,BCH-004,EMP-004-003,SKU-0026,Able Soap,Personal Care,1.46,1,1.46,,Newspaper,Mrs. Erika Wilson,Store Manager,2024-08-15,11.0,75.0
TRN-003373,2024-11-29 12:10:36,CUST-7743,BCH-002,EMP-002-003,SKU-0061,Rather Soap,Snacks,14.1,3,42.3,,Online Ad,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-049579,2024-12-25 22:34:40,CUST-4981,BCH-010,EMP-010-001,SKU-0028,Newspaper Juice,Dairy,13.48,3,40.44,,Newspaper,Shane Bradley,Merchandiser,2024-10-26,14.0,65.0
TRN-015392,2024-10-19 06:42:53,CUST-1883,BCH-003,EMP-003-001,SKU-0081,Where Juice,Dairy,16.35,3,49.05,Couple animal finish always. Discover build former indicate build administration camera.,Social Media,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-1758008261-26,2025-09-16 13:07:41,CUST-7205,BCH-006,EMP-006-001,SKU-0001,Image Juice,Pantry,21.19,1,21.19,"Great service, very satisfied!",Word-of-Mouth,Chloe Arellano,Inventory Specialist,2024-10-05,,
TRN-049664,2024-11-30 00:32:47,CUST-8554,BCH-007,EMP-007-003,SKU-0069,After Milk,Pantry,22.03,2,44.06,,Newspaper,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-047346,2024-11-02 01:10:39,CUST-2760,BCH-006,EMP-006-003,SKU-0089,Quickly Pasta,Beverages,5.26,2,10.52,,Online Ad,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-013022,2024-11-21 19:10:18,CUST-8688,BCH-003,EMP-003-004,SKU-0012,Property Soap,Pantry,14.63,1,14.63,Treatment her bag I great on value. Challenge threat kind.,Newspaper,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-044202,2024-11-30 11:24:57,CUST-5920,BCH-001,EMP-001-000,SKU-0047,Beat Soap,Personal Care,11.33,1,11.33,"Minute peace get moment ball size.
Sense again their bed.",Word-of-Mouth,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-005096,2024-11-23 15:50:55,CUST-5466,BCH-002,EMP-002-004,SKU-0063,Hand Cereal,Dairy,12.54,3,37.62,,Newspaper,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-025681,2024-11-10 12:55:20,CUST-8966,BCH-002,EMP-002-003,SKU-0065,Try Chips,Snacks,15.46,3,46.38,,Online Ad,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-003066,2024-10-07 07:59:52,CUST-8575,BCH-001,EMP-001-001,SKU-0076,Forward Milk,Pantry,15.12,2,30.24,,Social Media,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-035274,2024-11-26 02:28:19,CUST-6044,BCH-003,EMP-003-001,SKU-0002,Third Milk,Snacks,3.42,3,10.26,,Social Media,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-021023,2024-11-30 01:58:32,CUST-3635,BCH-001,EMP-001-000,SKU-0088,Seem Chips,Beverages,24.56,3,73.68,,Word-of-Mouth,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-1757920481-31,2025-09-15 12:44:41,CUST-8242,BCH-007,EMP-007-001,SKU-0027,Successful Milk,Snacks,12.69,3,38.07,"Service was fine, nothing to complain.",Social Media,William Gonzalez,Merchandiser,2024-05-19,,
TRN-031943,2024-10-30 04:24:04,CUST-2689,BCH-007,EMP-007-001,SKU-0069,After Milk,Pantry,22.03,2,44.06,,Word-of-Mouth,William Gonzalez,Merchandiser,2024-05-19,0.0,82.0
TRN-001570,2024-09-30 08:13:02,CUST-6479,BCH-007,EMP-007-002,SKU-0001,Forget Pasta,Pantry,15.7,2,31.4,,Newspaper,Julie Barrera,Cashier,2024-08-09,1.0,77.0
TRN-036611,2024-10-08 21:10:43,CUST-3523,BCH-006,EMP-006-002,SKU-0003,Manage Cereal,Personal Care,2.23,3,6.69,,Online Ad,Daniel Owen,Cashier,2024-12-29,0.0,92.0
TRN-026436,2024-10-13 19:08:09,CUST-1037,BCH-002,EMP-002-004,SKU-0092,Push Cereal,Personal Care,6.84,1,6.84,Brother safe north sort resource pressure. Career theory boy.,Online Ad,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-040858,2024-12-26 21:10:46,CUST-8608,BCH-005,EMP-005-001,SKU-0085,Science Pasta,Pantry,14.29,3,42.87,,Online Ad,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-044408,2024-09-20 15:33:28,CUST-6870,BCH-003,EMP-003-001,SKU-0043,Too Cereal,Snacks,17.37,2,34.74,,Word-of-Mouth,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-001073,2024-12-22 03:01:22,CUST-2731,BCH-003,EMP-003-001,SKU-0086,Reality Soap,Beverages,22.1,1,22.1,,Social Media,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-018369,2024-10-21 09:44:47,CUST-7328,BCH-003,EMP-003-000,SKU-0006,Test Chips,Dairy,16.14,2,32.28,,Social Media,David White,Store Manager,2024-11-15,2.0,74.0
TRN-037762,2024-12-24 00:10:06,CUST-4102,BCH-008,EMP-008-002,SKU-0044,Win Soap,Pantry,18.68,2,37.36,,Online Ad,Emily Howard,Store Manager,2024-11-21,4.0,100.0
TRN-013001,2024-12-15 15:30:50,CUST-8497,BCH-002,EMP-002-000,SKU-0053,Structure Juice,Personal Care,5.12,3,15.36,,Newspaper,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-003856,2024-09-21 15:01:21,CUST-2477,BCH-002,EMP-002-002,SKU-0099,People Milk,Pantry,8.05,2,16.1,,Social Media,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-012423,2024-09-19 01:14:57,CUST-8408,BCH-003,EMP-003-000,SKU-0075,Open Soap,Pantry,22.51,3,67.53,,Word-of-Mouth,David White,Store Manager,2024-11-15,2.0,74.0
TRN-006425,2024-10-26 18:29:11,CUST-7541,BCH-002,EMP-002-002,SKU-0036,Tv Chips,Personal Care,10.28,2,20.56,,Newspaper,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-045198,2024-11-07 00:48:45,CUST-2979,BCH-001,EMP-001-003,SKU-0066,Clear Cereal,Snacks,10.64,2,21.28,,Online Ad,Nicholas Padilla,Store Manager,2024-01-25,6.0,83.0
TRN-045710,2024-10-11 11:56:07,CUST-8600,BCH-010,EMP-010-002,SKU-0047,Beat Soap,Personal Care,11.33,3,33.99,,Online Ad,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-1758008261-64,2025-09-16 13:07:41,CUST-14740,BCH-003,EMP-003-003,SKU-0061,Official Soap,Beverages,21.15,1,21.15,Average experience.,Word-of-Mouth,Sarah Villanueva,Merchandiser,2024-12-24,,
TRN-039375,2024-11-07 16:15:51,CUST-8087,BCH-005,EMP-005-003,SKU-0037,Five Pasta,Pantry,21.45,2,42.9,,Online Ad,Kimberly Becker,Cashier,2024-01-11,12.0,89.0
TRN-20250915-33,2025-09-15 12:31:47,CUST-3367,BCH-001,EMP-001-003,SKU-0079,Either Pasta,Beverages,20.32,1,20.32,,Social Media,Nicholas Padilla,Store Manager,2024-01-25,,
TRN-1758199558-43,2025-09-18 18:15:58,CUST-3002,BCH-002,EMP-997-91,SKU-0018,Whatever Cereal,Beverages,4.19,2,8.38,Had to wait too long.,Social Media,Juan Mann,Merchandiser,2025-09-15,,
TRN-031580,2024-09-29 02:53:43,CUST-5723,BCH-009,EMP-009-002,SKU-0017,Interest Cereal,Pantry,23.72,2,47.44,,Online Ad,Brandi Collins,Store Manager,2024-10-17,2.0,90.0
TRN-003698,2024-10-13 01:37:03,CUST-6057,BCH-009,EMP-009-003,SKU-0056,Establish Milk,Pantry,24.83,1,24.83,,Social Media,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-039307,2024-12-09 02:34:21,CUST-8120,BCH-008,EMP-008-003,SKU-0073,Responsibility Cereal,Snacks,14.28,1,14.28,,Word-of-Mouth,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-044030,2024-09-19 18:40:27,CUST-4369,BCH-001,EMP-001-004,SKU-0098,How Juice,Dairy,19.56,1,19.56,,Word-of-Mouth,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-040971,2024-11-12 05:14:07,CUST-1127,BCH-005,EMP-005-001,SKU-0002,Third Milk,Snacks,3.42,1,3.42,Democratic draw high technology program. Anything meeting vote leader page offer treatment.,Newspaper,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-037103,2024-11-16 21:56:55,CUST-7184,BCH-006,EMP-006-004,SKU-0046,Product Soap,Personal Care,15.94,2,31.88,,Social Media,Daniel Lucas,Store Manager,2024-05-16,2.0,66.0
TRN-041938,2024-10-04 10:26:34,CUST-9189,BCH-005,EMP-005-000,SKU-0077,Your Juice,Pantry,15.83,1,15.83,,Online Ad,Michael Watson,Store Manager,2024-03-07,1.0,95.0
TRN-033072,2024-11-05 06:04:16,CUST-8216,BCH-010,EMP-010-002,SKU-0074,Event Juice,Dairy,23.63,3,70.89,"Cell person road us try me.
Order much measure policy week.",Online Ad,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-024782,2024-12-26 17:54:38,CUST-566,BCH-009,EMP-009-003,SKU-0019,Key Chips,Pantry,8.41,1,8.41,,Social Media,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-043189,2024-10-19 11:50:53,CUST-3879,BCH-002,EMP-002-002,SKU-0079,Writer Soap,Beverages,15.12,2,30.24,,Newspaper,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-014501,2024-12-15 02:07:51,CUST-3198,BCH-009,EMP-009-000,SKU-0084,So Cereal,Personal Care,17.64,1,17.64,,Word-of-Mouth,Philip Olson,Store Manager,2024-08-24,15.0,66.0
TRN-1758199558-177,2025-09-18 18:15:58,CUST-17679,BCH-003,EMP-003-003,SKU-0003,Voice Milk,Pantry,7.01,1,7.01,Excellent product quality.,Word-of-Mouth,Sarah Villanueva,Merchandiser,2024-12-24,,
TRN-024542,2024-12-09 07:11:46,CUST-5703,BCH-003,EMP-003-004,SKU-0049,Face Pasta,Snacks,2.68,2,5.36,,Newspaper,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-029740,2024-11-01 18:39:47,CUST-7294,BCH-007,EMP-007-000,SKU-0083,Throughout Milk,Beverages,23.76,3,71.28,Once above relate list. Until detail industry Mrs loss third section.,Word-of-Mouth,Antonio Mcdonald,Merchandiser,2024-08-19,15.0,85.0
TRN-002318,2024-11-11 02:04:32,CUST-1160,BCH-005,EMP-005-002,SKU-0011,Official Soap,Snacks,7.42,3,22.26,,Newspaper,Colleen Montoya,Inventory Specialist,2024-09-03,10.0,75.0
TRN-014062,2024-12-16 20:21:20,CUST-9963,BCH-006,EMP-006-004,SKU-0030,Billion Milk,Beverages,24.02,2,48.04,Pretty north chair suffer. Culture civil professional energy.,Newspaper,Daniel Lucas,Store Manager,2024-05-16,2.0,66.0
TRN-010404,2024-12-24 12:33:47,CUST-8182,BCH-009,EMP-009-000,SKU-0075,Open Soap,Pantry,22.51,1,22.51,,Word-of-Mouth,Philip Olson,Store Manager,2024-08-24,15.0,66.0
TRN-033407,2024-12-27 12:00:40,CUST-731,BCH-002,EMP-002-000,SKU-0068,Today Cereal,Snacks,14.21,2,28.42,,Newspaper,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-039468,2024-12-14 16:02:14,CUST-8716,BCH-006,EMP-006-000,SKU-0003,Manage Cereal,Personal Care,2.23,2,4.46,,Newspaper,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-024931,2024-11-06 02:02:23,CUST-2660,BCH-004,EMP-004-000,SKU-0064,Building Soap,Personal Care,17.17,1,17.17,,Newspaper,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-000889,2024-11-02 23:09:06,CUST-4522,BCH-001,EMP-001-001,SKU-0011,Official Soap,Snacks,7.42,2,14.84,,Online Ad,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-016167,2024-11-18 01:11:27,CUST-7090,BCH-008,EMP-008-000,SKU-0011,Official Soap,Snacks,7.42,2,14.84,,Online Ad,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-021962,2024-12-16 01:07:13,CUST-3393,BCH-002,EMP-002-004,SKU-0017,Interest Cereal,Pantry,23.72,3,71.16,,Newspaper,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-035897,2024-10-09 20:52:54,CUST-7550,BCH-009,EMP-009-003,SKU-0053,Structure Juice,Personal Care,5.12,3,15.36,,Online Ad,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-028080,2024-10-28 20:15:28,CUST-2103,BCH-006,EMP-006-002,SKU-0052,Such Soap,Snacks,24.47,2,48.94,,Newspaper,Daniel Owen,Cashier,2024-12-29,0.0,92.0
TRN-017041,2024-12-15 00:09:42,CUST-6521,BCH-003,EMP-003-003,SKU-0003,Manage Cereal,Personal Care,2.23,3,6.69,,Online Ad,Sarah Villanueva,Merchandiser,2024-12-24,2.0,81.0
TRN-002988,2024-12-13 04:07:10,CUST-4388,BCH-004,EMP-004-000,SKU-0066,Clear Cereal,Snacks,10.64,3,31.92,Produce time look animal cold reach. Machine can style return those father. Have away since myself.,Social Media,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-038579,2024-10-25 04:45:11,CUST-1993,BCH-010,EMP-010-003,SKU-0009,Just Pasta,Beverages,15.73,1,15.73,,Online Ad,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-031081,2024-10-16 00:40:12,CUST-2882,BCH-007,EMP-007-002,SKU-0004,Apply Chips,Pantry,13.89,1,13.89,,Social Media,Julie Barrera,Cashier,2024-08-09,1.0,77.0
TRN-037962,2024-11-09 08:38:25,CUST-9385,BCH-002,EMP-002-004,SKU-0010,Cup Cereal,Beverages,14.28,2,28.56,Know mouth while top dream once. Consumer include new give.,Social Media,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-042415,2024-12-25 08:46:21,CUST-9238,BCH-006,EMP-006-003,SKU-0000,Gas Milk,Beverages,19.25,1,19.25,,Newspaper,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-002009,2024-12-27 04:39:19,CUST-9318,BCH-008,EMP-008-001,SKU-0034,Range Pasta,Personal Care,18.94,1,18.94,Foreign send apply guess. Present hospital remember wear factor team.,Social Media,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-1757920481-30,2025-09-15 12:44:41,CUST-16497,BCH-003,EMP-003-001,SKU-0024,Someone Milk,Dairy,21.18,2,42.36,"Nothing special, just okay.",Social Media,Lonnie Douglas,Store Manager,2024-07-04,,
TRN-016156,2024-12-23 21:14:13,CUST-9272,BCH-004,EMP-004-002,SKU-0068,Today Cereal,Snacks,14.21,3,42.63,,Social Media,Matthew Davies,Cashier,2024-12-22,14.0,76.0
TRN-013536,2024-09-20 19:46:55,CUST-544,BCH-005,EMP-005-003,SKU-0048,Age Juice,Snacks,3.33,2,6.66,,Word-of-Mouth,Kimberly Becker,Cashier,2024-01-11,12.0,89.0
TRN-024013,2024-10-12 16:10:41,CUST-5157,BCH-003,EMP-003-003,SKU-0040,Court Chips,Pantry,7.88,2,15.76,,Online Ad,Sarah Villanueva,Merchandiser,2024-12-24,2.0,81.0
TRN-006957,2024-09-26 21:55:51,CUST-3216,BCH-006,EMP-006-004,SKU-0033,Political Milk,Pantry,19.08,1,19.08,,Social Media,Daniel Lucas,Store Manager,2024-05-16,2.0,66.0
TRN-020084,2024-09-25 22:48:45,CUST-7046,BCH-001,EMP-001-000,SKU-0010,Cup Cereal,Beverages,14.28,2,28.56,,Online Ad,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-012289,2024-12-29 15:23:14,CUST-7135,BCH-006,EMP-006-000,SKU-0001,Forget Pasta,Pantry,15.7,1,15.7,,Online Ad,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-000628,2024-11-22 05:13:36,CUST-9850,BCH-007,EMP-007-004,SKU-0041,Black Pasta,Beverages,5.81,2,11.62,,Newspaper,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-040532,2024-12-27 14:54:39,CUST-4526,BCH-001,EMP-001-000,SKU-0001,Forget Pasta,Pantry,15.7,1,15.7,,Online Ad,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-042740,2024-12-27 06:03:51,CUST-3280,BCH-002,EMP-002-001,SKU-0015,Case Cereal,Pantry,6.6,1,6.6,Member blood painting note where none similar.,Newspaper,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
